(written by ASE)

2727 atoms
2 atom types

0.0      22.939699999999998  xlo xhi
0.0      21.563599999999997  ylo yhi
0.0      53.760800000000003  zlo zhi

Atoms # atomic

     1   2      17.299999999999997      2.0100000000000002      17.029999999999998
     2   1      17.349999999999998      2.9699999999999998      17.019999999999996
     3   1      17.989999999999995                    1.73      16.439999999999994
     4   2      21.729999999999997      4.4299999999999997      15.089999999999998
     5   1      20.879999999999999      4.8499999999999996      14.979999999999999
     6   1      22.019999999999996      4.6800000000000006      15.959999999999999
     7   2      22.529999999999998      6.7000000000000002      19.359999999999996
     8   1      22.049999999999997                       7      20.129999999999995
     9   1      22.579999999999995      7.4800000000000004      18.789999999999996
    10   2      19.939999999999998      2.1699999999999999      20.099999999999994
    11   1      19.629999999999999                    2.98      20.499999999999996
    12   1      19.979999999999997                    1.55      20.829999999999998
    13   2      16.189999999999998      2.0800000000000001                   24.98
    14   1      16.339999999999996      2.5899999999999999      24.179999999999996
    15   1      17.069999999999997      1.8500000000000001      25.279999999999998
    16   2      18.799999999999994      4.1899999999999995      21.219999999999995
    17   1      18.359999999999996      4.8599999999999994      20.699999999999996
    18   1      18.209999999999997      4.0300000000000002      21.949999999999996
    19   2      21.609999999999996      1.7799999999999998                   14.83
    20   1                   22.16      1.4399999999999999      15.539999999999999
    21   1      21.579999999999995      2.7200000000000002      14.979999999999999
    22   2      20.159999999999997     0.42999999999999994      22.139999999999997
    23   1      19.869999999999997    -0.44999999999999996      22.409999999999997
    24   1      20.679999999999996                    0.75      22.869999999999994
    25   2      13.219999999999999     0.84000000000000008      24.519999999999996
    26   1      14.159999999999998                    1.02      24.559999999999995
    27   1      13.149999999999997    0.059999999999999998      23.949999999999996
    28   2      17.519999999999996      5.1100000000000003      16.909999999999997
    29   1      18.189999999999994      5.4400000000000004      16.299999999999994
    30   1      16.729999999999997                    5.04      16.379999999999995
    31   2      19.139999999999997      5.7399999999999993      14.939999999999998
    32   1      18.909999999999997      6.6699999999999999      14.999999999999998
    33   1      18.669999999999998      5.4199999999999999      14.169999999999998
    34   2      19.029999999999998                    1.03      14.959999999999999
    35   1      18.639999999999997      1.4099999999999999      14.169999999999998
    36   1      19.929999999999996      1.3600000000000001      14.969999999999999
    37   2     0.43999999999999989                   15.51      21.439999999999998
    38   1      1.1099999999999999      15.600000000000001      20.759999999999998
    39   1      0.5099999999999999                    14.6      21.729999999999997
    40   2      18.899999999999995      20.670000000000002      25.709999999999997
    41   1      18.149999999999995      20.219999999999999      26.079999999999998
    42   1      19.659999999999997                   20.23      26.079999999999998
    43   2      20.949999999999999      5.1400000000000006      22.309999999999995
    44   1      20.239999999999998      4.5800000000000001      21.979999999999997
    45   1      20.859999999999996                    5.96      21.829999999999995
    46   2      14.499999999999998                   20.41      27.559999999999995
    47   1      15.409999999999998      20.240000000000002      27.339999999999996
    48   1      14.029999999999999      20.339999999999996      26.729999999999997
    49   2      2.0499999999999994      9.4599999999999991      0.4499999999999999
    50   1      1.2099999999999997      9.0600000000000005     0.21999999999999995
